Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
Kill This Love,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,81,"k-pop, k-pop girl group, pop",191050,2019-04-05,75,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,audio_features,6hvczQ05jc1yGlp9zhb95V,spotify:track:6hvczQ05jc1yGlp9zhb95V,https://api.spotify.com/v1/tracks/6hvczQ05jc1yGlp9zhb95V,https://api.spotify.com/v1/audio-analysis/6hvczQ05jc1yGlp9zhb95V,191050,4,"Yeah, yeah, yeah
BLACKPINK in your area
Yeah, yeah, yeah

천사 같은 ""Hi"", 끝엔 악마 같은 ""Bye""
매번 미칠듯한 high, 뒤엔 뱉어야 하는 price
이건 답이 없는 test, 매번 속더라도, yes
딱한 감정의 노예, 얼어 죽을 사랑해

Here I come, kick in the door, oh
가장 독한 걸로 줘, oh
뻔하디 뻔한 그 love (love)
더 내놔봐, give me some more (ah)
알아서 매달려 벼랑 끝에
한마디면 또 like 헤벌레 해
그 따뜻한 떨림이 새빨간 설렘이
마치 heaven 같겠지만 you might not get in it

Look at me, look at you, 누가 더 아플까?
You smart (you smart) 누가? You are
두 눈에 피눈물 흐르게 된다면
...
"
Adan y Eva,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,74,"argentine hip hop, trap argentino, trap latino, urbano latino",256971,2019-05-23,75,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,audio_features,132ALUzVLmqYB4UsBj5qD6,spotify:track:132ALUzVLmqYB4UsBj5qD6,https://api.spotify.com/v1/tracks/132ALUzVLmqYB4UsBj5qD6,https://api.spotify.com/v1/audio-analysis/132ALUzVLmqYB4UsBj5qD6,256972,4,"(O-O-Ovy On The Drums)

Acércate, deja la' duda'
La noche es fría, pero conmigo es segura
Despégate de la amargura
Y déjame llevarte a tu debida altura
De tus locuras, de tus ideas
De tu cultura y de tu ciencia
¿La alcanzaré?, eso no lo sé
Pero esta noche

De mí no te escapas
Esta noche no me guardo la' palabras
Soñé siempre con tener esta velada
Y que tengo que contarte a ti
Que de mí no te escapas
Esta noche no me guardo la' palabras
Soñé siempre con tener esta velada
Y que tengo que contarte a ti

Como Adán y Eva, tengamo' nuestro' pecado'
Como do' ladrone', un secreto bien guardado
Un camino y un destino asegurado
Donde esto' fugitivo' se han amado
Y como Adán y Eva, tengamo' nuestro' pecado'
Como do' ladrone', un secreto bien guardado
Un camino y un destino asegurado
Donde esto' fugitivo' se han amado, oh-oh

Tú vive' con otro y yo medio a solas
A mí no me quieren, él no te valora
Él no te saluda ni te dice hola
Y a mí no me hablan a ninguna hora

...
"
Bohemian Rhapsody - Remastered 2011,Queen,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,84,"classic rock, glam rock, rock",354320,1975-11-21,75,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,"Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to me

Mama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters

Too late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh (any way the wind blows)
...
"
Calma - Remix,Pedro Capó,spotify:artist:4QVBYiagIaa6ZGSPMbybpy,67,"latin pop, puerto rican pop",238200,2018-10-05,75,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,"Lara Mercy Gang
Welcome to the paradise
¡Farru!

Cuatro abrazos y un café
Apenas me desperté
Y al mirarte recordé
Que ya todo lo encontré

Tu mano en mi mano
De todo escapamos
Juntos ver el sol caer

Vamos pa' la playa
Pa' curarte el alma
Cierra la pantalla
Abre la medalla

Todo el mar caribe
Viendo tu cintura
Tú le coqueteas
Tú eres buscabullas y me gusta

Lento y contento
Cara al viento
Lento y contento
Cara al viento (yah-yah-yah)

Y aprovecha que el sol está caliente
Y vamo' a disfrutar el ambiente
Vamo' a meterno' pa'l agua
Pa' que veas que rico se siente

Y vámonos tropical
Por to'a la costa a chinchorrear
De chinchorro en chinchorro
Paramos a darnos una medalla

...
"
Shotta Flow (feat. Blueface) - Remix,NLE Choppa,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,79,"memphis hip hop, rap",176631,2019-12-23,74,0.893,0.514,2,-4.776,1,0.424,0.0245,0.0,0.142,0.555,120.077,audio_features,5OFlp1fOrfiSXOjw4wuSgy,spotify:track:5OFlp1fOrfiSXOjw4wuSgy,https://api.spotify.com/v1/tracks/5OFlp1fOrfiSXOjw4wuSgy,https://api.spotify.com/v1/audio-analysis/5OFlp1fOrfiSXOjw4wuSgy,176632,4,"Yeah
NLE, top shotta
Baby Mexico tell 'em
Yeah, what we on Blueface?
How we comin'?
Yeah, yeah

Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
I am a menace, keep me a rack just like tennis
I'm with the shit like I'm Dennis
I started this shit I'ma finish

Niggas be hatin', tryna blemish my image
Who want the smoke? .223 came with the scope
Extended clip long as a rope
We wipe his nose, just like he had him a cold
I knew that boy was a hoe

Pull up with the gang, you know that we bangin'
What is your set, nigga? What is you claimin'?
I am a beast, you cannot tame it
Don't point the finger, this shit can get dangerous

These niggas hatin', these niggas plottin'
Ooh, he got money? I'm runnin' his wallet
You say you a killer, lil' nigga stop it
In a shoot out yo' gun was droppin'

You really a hoe
You pull up, I let that bitch blow
And just like some tissue, we wipin' yo nose
I was on stage with the strap at my show
...
"
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,78,"edm, electronic trap, pop, pop dance",212500,2019-07-25,74,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,0KoiMHhqKLoL4xM54rcWYY,spotify:track:0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,212500,4,"Woh-oh-oh-oh

Báilame como si fuera la última vez
Y enséñame ese pasito que no sé
Un besito bien suavecito, bebé
Taki-taki, taki-taki, rumba

Woh-oh-oh-oh
High music, high flow (Snake)

Báilame como si fuera la última vez
Y enséñame ese pasito que no sé
Un besito bien suavecito, bebé
Taki-taki, taki-taki

Taki-taki, quiere un besito o un ñaqui
Booty explota como Nagasaki
Prende los motores Kawasaki
Que la disco está llena y llegaron los Anunnakis, no le bajes

El booty sobresale de tu traje
No trajo pantisito pa' que el nene no trabaje
Es que yo me sé lo que ella cree que ella se sabe
Cuenta que no quiere, pero me tiene espionaje, eh-eh

El booty sobresale de tu traje
No trajo pantisito pa' que el nene no trabaje
Es que yo me sé lo que ella cree que ella se sabe
Cuenta que no quiere, pero me tiene espionaje, eh-eh

...
"
Secreto,Anuel AA,spotify:artist:2R21vXR83lH98kGeO99Y66,86,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",258799,2019-01-15,74,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,audio_features,5W83ErFkO3aKAIS1WMi6u0,spotify:track:5W83ErFkO3aKAIS1WMi6u0,https://api.spotify.com/v1/tracks/5W83ErFkO3aKAIS1WMi6u0,https://api.spotify.com/v1/audio-analysis/5W83ErFkO3aKAIS1WMi6u0,258800,4,"Bebecita
Bebe-bebecita, (uah)
Bebecita

Lo de nosotro' e'un secreto, que nadie se entere (uah)
Baby, yo siempre me vengo contigo cuando tú te viene'
Ante el mundo somos amigo' y lo hacemo' escondido'
Tú y yo solo' en mi cama y Dios es el testigo

Lo de nosotros es un secreto, pero siempre nos vemo' (no' vemo')
Y to el mundo habla de nosotros, pero siempre nos comemos (comemo')
Y tú me hiciste enloquecer, yeh (oh-oh-oh, oh-oh)
Y contigo me siento bien, yeh (oh-oh-oh, oh-oh, oh)

Y nadie nunca lo va a saber (bebé), que tú ere' mi mujer (mi mujer)
Y nadie junto' nos quiere ver, pero no' vamo' a esconder

Yo te hago el amor bien rico y te aprieto la mano (la mano)
Bebé, ya son como la' cuatro y pico, pero pa'l sexo es temprano (temprano)
Baby, conmigo tú te sientes vivo, pero siempre no' matamo'
Lo' secretos siempre se saben, baby, tarde o temprano (temprano)

Nuestro amor es un secreto, pero siempre nos vemo' (eh-eh)
Y to el mundo habla de nosotros, pero siempre nos comemos (eh-eh)
Y tú me hiciste enloquecer, yeh
...
"
Grace,Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,81,"pop, uk pop",185657,2019-05-17,74,0.722,0.565,4,-5.848,1,0.0335,0.435,0.0,0.165,0.488,104.483,audio_features,0pEkK8MqbmGSX7fT8WLMbR,spotify:track:0pEkK8MqbmGSX7fT8WLMbR,https://api.spotify.com/v1/tracks/0pEkK8MqbmGSX7fT8WLMbR,https://api.spotify.com/v1/audio-analysis/0pEkK8MqbmGSX7fT8WLMbR,185658,4,"I'm not ready to be just another of your mistakes

I can't seem to drown you out long enough
I fell victim to the sound of your love
You're like a song that I ain't ready to stop
I got nothing but you on my mind

I'm not ready to be just another of your mistakes
Don't wanna let the pieces fall out of place
I was only just a breath removed from going to waste
'Till I found salvation in the form of your

Your grace, your grace, your grace
Don't take it away
Your grace, your grace, your grace
Don't take it away

...
"
My Type,Saweetie,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,69,"cali rap, trap queen",126446,2019-03-29,74,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4,"Hennessy on my lips, take a little sip
Privacy on the door, I'ma make the shit grip

Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight inch big, ooh, that's good pipe
Bad bitch, I'ma ride the dick all night
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight inch big, ooh, that's good pipe
That's my type, nigga, that's my type

New wrist, new whip, ride around dipped
I can see why all these basic hoes pissed

Bust down wrist, not a bust down bitch (ah)
Said I want your man, no, the fuck I don't, sis' (uh, uh)
If he a rich nigga, why he still hitting licks? (Licks)
Niggas spending bread, but he still can't hit
Bitch, please (bitch), Lamborghini keys (woo)
...
"
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,79,"melodic rap, rap, trap",189486,2018-12-21,74,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4,"Uh
Yeah
Oh, that's London On Da Track, run that shit back
We got London On Da Track

Swervin'
How you look so perfect on your worst days?
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty)
And in person
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I'm all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, 'cause you swervin'

I fuck you from the back and leave you turnin' (Turnin')
The type to make you feel like I'm so worth it (Worth it)
Blame my ex, that bitch, she did me dirty (Did me dirty)
Had me fall in love and then she curved me
(On God, swear to God, I don't wanna leave you, no)
New Louboutin, you would think
I'm bleedin' from my toes
Dick all inside of you
Make you freeze, make you pose
I want you to get up on your knees and your toes
I see one of my enemies
They gon' freeze like they cold
I swear I ain't no killer, but test me if you want
You don't want my adrenaline rushin'
Leave me alone (Leave me alone)
So much shit up on my mind
I can't think, yeah
...
"
One Thing Right,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,84,"brostep, edm, pop, progressive electro house",181823,2019-06-21,73,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4,"I've cheated and I've lied
I've broke down and I've cried
I've got nothing to hide no more
I've loved and I've hurt
I've broken people down with words
More grace than I deserve, for sure

Known to be crazy, known to be wild
Mama had herself a little devilish child
Ain't no stranger to the troubles at my door

I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right
Been the kinda guy girls mamas don't like
Runnin' with the wrong crowd on the wrong nights
'Cause I've been wrong about a million times
But I got one thing right, you

...
"
Good as Hell,Lizzo,spotify:artist:56oDRnqbIiwx4mymNEv7dS,71,"escape room, minnesota hip hop, pop, trap queen",159735,2019-04-17,74,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4,"I do my hair toss, check my nails
Baby how you feeling? (Feeling good as hell)
Hair toss, check my nails
Baby how you feeling? (Feeling good as hell)

Woo child, tired of the bullshit
Go on dust your shoulders off, keep it moving
Yes, Lord, tryna get some new shit
In there, swimwear, going-to-the-pool shit
Come now, come dry your eyes
You know you a star, you can touch the sky
I know that it's hard but you have to try
If you need advice, let me simplify

If he don't love you anymore
Just walk your fine ass out the door

I do my hair toss, check my nails
...
"
Better,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,82,"pop, pop r&b",229320,2018-10-19,73,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,audio_features,2OpBganfGk2GVdSlRdxzaX,spotify:track:2OpBganfGk2GVdSlRdxzaX,https://api.spotify.com/v1/tracks/2OpBganfGk2GVdSlRdxzaX,https://api.spotify.com/v1/audio-analysis/2OpBganfGk2GVdSlRdxzaX,229320,4,"(Nothing feels better)
(""I'm not really drunk, I never get that fucked up"")
(""I'm not, I'm so sober!"")

I love to see you shine in the night
Like the diamond you are
I'm good on the side, it's alright
Just hold me in the dark

No one's gotta know what we do
Hit me up when you're bored
'Cause I live down the street, so we meet
When you need it, it's yours
All I hear is...

Nothing feels better than this
Nothing feels better
Nothing feels better than this
Nothing feels better, oh, nah

We don't gotta hide
...
"
So Am I,Ava Max,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,79,pop,183026,2020-09-18,73,0.681,0.657,6,-4.671,1,0.0432,0.0748,0.0,0.353,0.628,130.089,audio_features,2Xnv3GntqbBH1juvUYSpHG,spotify:track:2Xnv3GntqbBH1juvUYSpHG,https://api.spotify.com/v1/tracks/2Xnv3GntqbBH1juvUYSpHG,https://api.spotify.com/v1/audio-analysis/2Xnv3GntqbBH1juvUYSpHG,183027,4,"Do you ever feel like a misfit?
Everything inside you is dark and twisted
Oh, but it's okay to be different
'Cause baby, so am I (so am I, so am I, so am I-I-I-I)

Can you hear the whispers all across the room?
You feel her eyes all over you like cheap perfume
You're beautiful, but misunderstood
So why you tryna be just like the neighborhood?

I can see ya, I know what you're feelin'
So let me tell you 'bout my little secret
I'm a little crazy underneath this
Underneath this

Do you ever feel like a misfit?
Everything inside you is dark and twisted
Oh, but it's okay to be different
'Cause baby, so am I (so am I, so am I, so am I)
Do you ever feel like an outcast?
...
"
Money,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,78,"pop, rap",183527,2018-10-23,73,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,audio_features,2GGMabyHXnJmjY6CXhhB2e,spotify:track:2GGMabyHXnJmjY6CXhhB2e,https://api.spotify.com/v1/tracks/2GGMabyHXnJmjY6CXhhB2e,https://api.spotify.com/v1/audio-analysis/2GGMabyHXnJmjY6CXhhB2e,183527,4,"Look, my bitches all bad, my niggas all real
I ride his dick, in some big tall heels
Big fat checks, big large bills
Front, I'll flip like ten cartwheels
Cold ass bitch, I give Ross chills
Ten different looks and my looks all kill
I kiss him in the mouth, I feel all grills
He eat in the car, that's meals on wheels (woo)

I was born to flex (yes)
Diamonds on my neck
I like boardin' jets, I like mornin' sex (woo)
But nothing in this world
That I like more than checks (money)
All I really wanna see is the (money)
I don't really need the D, I need the (money)
All a bad bitch need is the (money flow)

I got bands in the coupe (coupe)
Bustin' out the roof
I got bands in the coupe (coupe)
Touch me, I'll shoot (bow)

Shake a little ass (money)
Get a little bag and take it to the store (money)
Get a little cash (money)
You shake it real fast, you get a little more (money)
I got bands in the coupe (coupe)
Bustin' out the roof
I got bands in the coupe (brrr)
Bustin' out the roof (Cardi)

I gotta fly, I need a jet, shit
I need room for my legs
I got a baby, I need some money, yeah
I need cheese for my egg
...
"
Piece Of Your Heart,MEDUZA,spotify:artist:0xRXCcSX89eobfrshSVdyu,75,"edm, pop dance, pop house, uk dance",152913,2019-02-01,73,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4,"I'm calling you up to gettin' down, down, down

Show me a piece of your heart, a piece of your love
I'm calling you up to gettin' down, down, down
To gettin' down, down
A piece of your love
I'm calling you up to gettin' down, down, down

The way that we touch is never enough
I'm turning you up to gettin' down, down, down
Show me a piece of your heart
To gettin' down, down
I'm calling you up to gettin' down, down, down
The way that we touch is never enough
I'm turning you up to gettin' down, down, down

What? Sorry, just quickly
What if it's da, da, da, uh, uh
Da, da, da, uh, uh
Down, down, down

Uh, da, da, da, uh, uh
Da, da, da, uh, uh
Da, da, da, uh, uh
Da, da, da

...
"
Only Human,Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,75,"boy band, pop",183000,2019-06-07,72,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4,"Yeah, ayy

I don't want this night to end
It's closing time, so leave with me again (yeah)
You got all my love to spend, oh
Let's find a place where happiness begins

We gon' dance in my living room
Slave to the way you move
Hurts when I'm leaving you (ayy)
Just dance in the living room
Love with an attitude
Drunk to an '80s groove (ayy)

We gon' dance in my living room
Slave to the way you move
Hurts when I'm leaving you (ayy-ayy)
Dance in the living room
Love with an attitude
Drunk

It's only human, you know that it's real
...
"
I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,spotify:artist:1WsYCXdezMjn0KoIrLvMmC,60,,219946,2019-07-12,72,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,audio_features,0hVXuCcriWRGvwMV1r5Yn9,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4,"I'm at a party I don't wanna be at
And I don't ever wear a suit and tie, yeah
Wondering if I could sneak out the back
Nobody's even looking me in my eyes
Then you take my hand
Finish my drink, say, ""Shall we dance?"" (Hell, yeah!)
You know I love you, did I ever tell you?
You make it better like that

Don't think I fit in at this party
Everyone's got so much to say, yeah
I always feel like I'm nobody, mm-mm
Who wants to fit in anyway?

'Cause I don't care when I'm with my baby, yeah
All the bad things disappear
And you're making me feel like maybe I am somebody
I can deal with the bad nights
When I'm with my baby, yeah
(Ooh, ooh, ooh, ooh, ooh, ooh)

'Cause I don't care as long as you just hold me near
You can take me anywhere
And you're making me feel like I'm loved by somebody
I can deal with the bad nights
...
"
Slide Away,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,84,pop,233654,2019-05-31,72,0.534,0.538,5,-6.673,1,0.0327,0.173,2.82e-06,0.248,0.289,148.016,audio_features,6QQtHdz4PNJWQX4nrAQGC9,spotify:track:6QQtHdz4PNJWQX4nrAQGC9,https://api.spotify.com/v1/tracks/6QQtHdz4PNJWQX4nrAQGC9,https://api.spotify.com/v1/audio-analysis/6QQtHdz4PNJWQX4nrAQGC9,233654,4,"Woo-ooh, woo-ooh, woo-ooh
Woo-ooh, woo-ooh, woo-ooh

Once upon a time it was paradise
Once upon a time I was paralyzed
Think I'm gonna miss these harbour lights
But it's time to let it go
Once upon a time it was made for us
Woke up one day, it had turned to dust
Baby, we were found, but now we're lost
So it's time to let it go

I want my house in the hills
Don't want the whiskey and pills
I don't give up easily
But I don't think I'm down

So won't you slide away
...
"
Talk (feat. Disclosure),Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,82,"pop, pop r&b",197573,2019-04-05,72,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4,"Can we just talk? Can we just talk?
Talk about where we're going
Before we get lost, lend me me your thoughts
Can't get what we want without knowing

I've never felt like this before
I apologize if I'm moving too far
Can we just talk?
Can we just talk?
Figure out where we're going

Yeah, started off right
I can see it in your eyes
I can tell that you're wanting more
What's been on your mind?
There's no reason we should hide
Tell me something I ain't heard before
Oh, I've been dreaming about it
...
"
How Do You Sleep?,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,83,"pop, uk pop",202204,2019-07-19,72,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,"I'm done hating myself for feeling
I'm done crying myself away
I've gotta leave and start the healing
But when you move like that, I just want to stay

What have I become now?
Looking through your phone now, oh no
Love to you is just a game
Look what I have done now
Dialling up the numbers on you
I don't want my heart to break

Baby, How Do You Sleep when you lie to me?
All that shame and all that danger
I'm hoping that my love will keep you up tonight
Baby, How Do You Sleep when you lie to me?
All that fear and all that pressure
...
"
Panini,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,76,lgbtq+ hip hop,114893,2019-09-13,71,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,1000nHvUdawXuUHgBod4Wv,spotify:track:1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/tracks/1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/audio-analysis/1000nHvUdawXuUHgBod4Wv,114893,4,"Day-Day-Daytrip took it to ten (Hey)

Ayy, Panini, don't you be a meanie
Thought you wanted me to go up
Why you tryna keep me teeny? I
It's a dream, he wished it on a genie
I got fans finally, ain't you wanting them to see me? I

I thought you want this for my life, for my life
Said you wanted to see me thrive, you lied

...
"
Giant (with Rag'n'Bone Man),Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,85,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",229184,2019-01-11,71,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,audio_features,5itOtNx0WxtJmi1TQ3RuRd,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,229184,4,"I understood loneliness
Before I knew what it was
I saw the pills on the table
For your unrequited love

I would be nothing
Without you holding me up
Now I'm strong enough for both of us
Both of us, both of us, both of us

I am the giant (ooh)
Stand up on my shoulders, tell me what you see
'Cause I am the giant (ooh)
We'll be breaking boulders underneath our feet
I am, I am, I am, I am, I am, I am the giant (oh)
...
"
Suge,DaBaby,spotify:artist:4r63FhuTkUYltbVAg5TQnk,79,"hip hop, north carolina hip hop, pop rap, rap, trap",163320,2019-03-01,71,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4,"Pooh, you a fool for this one
Ha
Oh lord, Jetson made another one

Hah
Pack in the mail, it's gone (uh)
She like how I smell, cologne (yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want
Good, good
Play if you want, let's do it (ha)
I'm a young CEO, Suge (yeah)
Yeah, yeah

The first nigga play, I'ma body a nigga (ha)
I just checked my balance
I'll probably pull up to your hood
And come buy me a nigga (no cap)
You know that your ho told you that nigga crazy
Don't think that she lied to you, nigga (bitch)
Get caught with your ho when I'm poppin' 'em both
Now they high just like Bobby and Whitney (haa)

Say I'm the goat, act like I don't know
But fuck it, I'm obviously winning
Don't make me go hit the bank
And take out a hundred
To show you our pockets are different (ha)
I'm out with your bitch and I only want knowledge
She got a lil' mileage, I'm chillin' (uh)
You disrespect me and I'll beat your ass up
All in front of your partners and children (ahh, ahh)

I'm the type to let a nigga think that I'm broke
Until I pop out with a million (I pop)
Take 20K and put that on your head
And make one of your partners come kill you (yeah)
Say he fuckin' with me then he gotta grow up
'Cause this nigga gotta be kiddin' (kiddin')
This shit, it can't fit in my pocket
...
"
